text,sarcasm_label
whoops. didn't know i had to live up to other people's expectations instead of mine. let me just fix that. #sorrynotsorry #soz,1
#indonesia -- #four #large #parts of #crashed #airasia #jet #found #on #sea #floor. via @user,0
#warn them that your degree of #sarcasm depends on them in this #funny tank top! order now at,0
@user your application is already filled up waiting for you to turn [NUM],1
"crime figures: true picture may be worse than feared, says think-tank report | via @user surprised?",1
i miss the days when all my close friends lived in the same city.,0
looking forward to mine and the boyfriends 2nd christmas together!!😘🙌💕,0
so ugly christmas sweater women's sz m,0
isnt it the best when youre really tired then when you finally get in bed youre wide awake? i love it,1
@user can you reveal what you were drinking now?,0
"can't believe ash made this, too funny #tolo #never",1
@user progressive socialism & liberalism must push the victim hood idea in order to continue.,0
thank you harding science department for only giving us [NUM] minutes for our final.,1
@user the resemblance is uncanny! #firefly @user,1
towing company commuter car being towed.,1
breaking up with your girl so you don't have to buy her any presents ||#lowbudget #smartmove #a #good #idea #butscheming doe,0
because standing by a board about dental hygiene for two hours is how i wanted to spend my birthday..,1
dentists oh the joy,1
i picked a great week to start a new show on netflix. #hellonwheels,1
stinker of a day... nothing has gone right. got worse as the day went on... #ahhhhhhhhh #depression #cantwaitfortomorrow,1
@user your opinions don't affect me. i'm going to keep living my life.,0
#lol with all due #respect to #kobebryant .. he is #mj ^_^ but damn near #close !! #legends,0
@user great christmas present . unreal what the alcohol industry will do to lure young people. #sad#nosocialconscience,1
@ speakeasy,0
@user apricots pears and boozy belgian goodness. a winter warmer.,0
#notcies #eu keeping deficits down: how successful is the eus budget-surveillance mechanism?,0
#malala yousufzai receives #nobelpeaceprize and #pakistan ranks in top [NUM] dangerous countries !!! #irony,1
"@user claims the man was peaceful, when he was violating hr of orientation. making a free speech argument over an hr issue.",1
"someone discovered that they do indeed have a tail and that it is, in fact, fun to play with",0
...except we have no hot water. naturally no one would be in the office to take my call. i fucking hate it here.,0
@user can u help?||more conservatives needed on #tsu + get paid [NUM] posting stuff like this!||you can $ too! go to,0
"@user a british world champion in one of the most demanding & popular sports on earth. yeah, of course i'm being sarcastic.",1
i just love being told that i wouldn't have gotten hired if my boss knew i was pregnant.. #ha,1
save your work folks. i'm offically cntrl-alt-deleting this week.,0
"@user logic is an invention by the kuffar, everything makes perfect sense. () like monkeys stoning she monkeys",1
@user hates his anti-american/anti-constitution policies and actions. fixed it for you.,0
how does #bigdata and #analytics look compared to the #cynefin cause/effect decision framework?,0
probably just scarred the cleaning lady half to death because she didn't know i was home.,0
nice to see dwight yorke being his normal impartial self as usual #villalovein #astlei #lcfc,1
happy stfx day! lost my #xring in '[NUM]. it was found [NUM] mo's later glistening on the 18th green of lost creek golf club. #xringmiracle,1
"same as what whoopi said about rape of [NUM] yo by roman polanski. not ""rape rape"" b/c she was drugged. via @user",0
reading a victoria's secret fashion show recap with a plate of french fries in front of me 🍟,1
now i remember why i buy books online @user #servicewithasmile,1
aap said will declare ak candidate in last list but declared it before.this issue affecting india's gdp is termed as u-turn by bjp #ak4delhi,0
@user as far as what? a room?,0
today should be fun,1
the most wonderful advantage of not being a ppl-pleasing daft is that there's nothing to worry about changing your perspectives(adjustments),0
"with dropping oil prices, thank goodness #pmharper has worked so hard trying to tie our economy to the oil & gas sector. #cdnpoli",1
i am so ready for monday. 🙆 #sarcasm,1
hmm. training for encouraging motivational change tonight. don't know if i can be bothered to go. #burnout,1
@user i see your response time on your dm's is as good as your phone lines.. just no hold music. legendary service guys.,1
"@user fucking copycat, although you're name is mint and the act we share it is probably a cause for alcohol filled celebration!!!",0
@user did you think that only making [NUM] was going to be enough?,1
"giving [NUM] cr. water subsidy to ""public"" is a crime & wasting [NUM] cr. on advertisement is development...waah ji waah",0
fuse blown in the media room! too much hallway vacuuming. chaos about to break loose. #cancup,1
love being called into work on my morning off after not even [NUM] hours of sleep. #thanks #splitshift,1
a bad game last night. way to go packers!,0
new homeschool year. new marketing business. clickbank university. wealthy affiliate. writing the book finally. #holyschedule #needanapp 0_0,0
haha who the fuck says that to someone#truegentlemen,1
yay for no longer having a vehicle! 😔😞,1
can someone please tell me where the video is?,0
i love when half the group is really committed and the other half just doesn't give a crap! #perfection,1
@user is giving you a chance to win [NUM] #gosupersonic #goa passes. follow them for more details. |#superdaylineup,0
..what a great start to my day,1
i love how @user can stay up and tweet but can't stay up and hang out with me! #truebro,1
"@user i mean zach is a teacher, amirite?",0
@user [NUM] followers and now he's relevant?,1
@user for the masses. i love it.,0
everybody's talking about snow and i'm just sitting here and the only snow around is on our cars.. #snow #not,0
stay tuned for drunk videos of my mom,0
@user hahahah donna being inspirational and shit 😂 that's great,0
well today has just started off great.,1
the wheels on the bus are broken down broken down broken down😊🎶 #fml #omwtothemet,1
"@user and among [NUM] of #duleepsingh children,none had one!",1
dna from richard iii has thrown up a surprise: evidence of infidelity in his family tree. ||well i'm shocked.,1
not everyone will understand you. that's life.|#goodnight|#gatecrasher,0
bruh. i just realized i'm wearing her shirt. the chick who dumped me. lmfao,1
"we rebooted the server, it seems ok now yey! #facepalm #devops",1
yea i love it when [NUM] is already throwing a tantrum upon waking up. totally. awesome. 👌 @user,1
@user home page at [NUM]:30am shows dow -[NUM].[NUM] but it's +[NUM].[NUM]. can you make your home page stats more real-time pls?,0
having to be up in four hours sounds great,1
this should be fun next spring.,1
what was the last picture you took with your phone? -- a pic of syresatt vatten of ikea's bottle,0
i'm officially on twitter!### sure what to do after all these pound signs?!?!,0
@user #pantsdowntiggy was his crime. pixelation #moot or #irony,0
#your biggest task is to get me to look #how shall one do that? looking #none of them #cleverclogs #shld #know #my #nakhre too,0
what a joke. thanks for the detailed response and communication with your customers. @user,1
@user how dare you accuse me of being a boomer.,0
the biggest is that #taliban gunned down school kids in the same country that #malala received the nobel prize for #education #ouch,1
@user it's in my priory contract to wear those. hugely popular with priory ultras #does #count #xxx,0
i am downloading #advancedwarfare now!! can't play it until 22nd of december tho :/ #exams,0
hey heyy!!!i....wanna be a rockstar #vscocam hero #vsocam #hero #spiderman,0
she can get it raw !!!,0
"yep, true patriots all.",1
"off in to town to get a bday prezzy, how rude to have a birthday in xmas week #busybee",0
yay for cars having a case of the mondays. #not,1
heaven knows i'm miserable now ... #thesmiths #girl #old #ohwow #instasize #a #goodmood #weirdpose,0
such a long day :/ #wrecked,0
@user i am sure this has made your day. lol,1
"hehehehe ""@trevoredgar86: @user what a shame """,1
"i have an ""attitude"" because you think you're hot shit at a buffet restuarant. #lifegoals #sideworknazi",1
so aaron sorkin goes on @user to talk about not liking the media talking about sony hack? using media to bitch about media?,1
@user were not american it's mum,0
#obama @user announce special urgent package for #pakistan .. supported by @user to enhance their fight against obscurantists. #not,1
