text,emotion_label,sarcasm_label
"when @USER won AI , I was in his hometown of Garner . Then he had a party in Southern Pines , where I was ! Never saw him .",5,-1
Are those gunshots I hear in or am I just of a nervous disposition ?,2,-1
Two waves ?,4,-1
You 're right . He sure is .,3,-1
I ask Taylors brother if he can catch before I throw him his charger n then i throw it the complete wrong way,5,-1
the moment when ur dress wont fit cause ur butts to big,5,-1
So i let these girls go & got in touch with god ! in my heart,3,-1
Today it 's all about gambling regulation . #sarcasm,3,-1
""" Anger and intolerance are the twin enemies of correct understanding """,0,-1
Let lead your way today ! ! ! Follow your flow & get your #glow !,3,-1
"When my grandfather died , with whom I had a very close relationship .",5,-1
Wie kan mij helpen .. Hoe knutsel in een roosje van papier ? ?,7,-1
How great u feel when ur life is filled w / & & health & creativity ... this is how our lives are meant 2 be lived . ~ Louise Hay,3,-1
I am soo blown away by the faithfulness of Jesus ! ! ! Three girls from Woodlawn High encountered and received Jesus tonight @USER service ! !,3,-1
I want a pillow pet for christmas me,7,-1
The loss of a very good friend .,5,-1
When my parents did not let me go on a study tour .,5,-1
"Word RT @USER : look , if we can't make the occasional crass sexual joke about serious protests , the terrorists have already won .",2,-1
When my bosom friend tried to lie to me .,0,-1
and looks backwards ... looks around but #Faith always looks forward ~ E.lynn.harris,2,-1
@USER it 's not rape if you yell surprise first,7,-1
"If there is continuing disquiet about the way an industry is being run , Members can express their disquiet by questioning the fitness of the persons appointed by the Government to run it .",2,-1
"Well , I think personal development is much more important than simply having a superior living environment .",4,-1
Never mind .,4,-1
Just woke up but can't remember when / how I fell asleep .,3,-1
så jävla glad ! fick ett sms av amanda alldeles nyss . hon är ju så långt bort . blir ju extra glad när hon inte skulle höra av sig !,7,-1
I dont care what adjectives Critics used for it ... but I loved d way I took it easy & enjoyed myself throughout . READY,7,-1
Just another day in American Wars ... Visual Learning Experience .,3,-1
Theres something amazing about connecting with friends from childhood and feeling like theres never even been distance,3,-1
When my ex-boyfriend and I separated .,5,-1
"The note of anger carried to the groups and couples passing by , provoking amusement and raised eyebrows .",3,-1
@USER where art thou ? i miss your face #desire,5,-1
She thought he seemed sadder and older and somehow lonely .,5,-1
When I entered at the University .,3,-1
It 's times like these I wish we could vote every single member of congress out and start again .,0,-1
Some grandparents have the sadness of losing rather than gaining grandchildren .,5,-1
"One day , when I realized that I was alone , I felt fear of loneliness .",2,-1
Hugh Laurie sounds pretty good on The One Show right now .,7,-1
@USER trying to write a lesson plan . I 'm new to this and apparentyl I SUCK ! !,5,-1
Muy excited to finally get some sleep . Round two of baby watching tomorrow morning,3,-1
The Message Bible Version cracks me up . Powerful - but yet I laugh almost every time ! ( Prov 17:22 ),3,-1
I think that might work for me as well .,3,-1
@USER Nope :( Even Allen and Foord who were warming up right in front of me .,5,-1
"I always panic when mum , dad or the teacher says "" come here OR we need to talk ! """,2,-1
Fine .,4,-1
"@USER Have already had half a productive day , my other half will be spent waiting for hours at the eye hosp for a check up",3,-1
up so early ... my family doesnt even know i came home or is home right now .,7,-1
"Wishing everyday was Thanksgiving . Family , Friends , Food ... So much to be thankful for EVERYDAY ! ! ! Praising Him for all the blessings !",3,-1
@USER indeed . IRL time ! Long overdue . / cc @USER,5,-1
Really wish I would n't get emails from telling me all about their new bags that I can't have or afford right now,5,-1
"@USER @USER @USER yeh , it will be fun ! dress up girls , were going to the hottest place in town",7,-1
Today is the big day ! I get to swim 3 times 50 m .,3,-1
Watching the Vice Guide to Liberia at 3am was a bad idea,5,-1
I have a new born child .,3,-1
21.12 . 11 .. And they All Askin Bout the Symbolism thou,2,-1
Hate it when you have a class at 3 but still have to go to school at 12 - _ -,3,-1
That will be great ! Do you have LPs or Cds ?,3,-1
Broke out into my version of a fistpump . My parents were reminiscing of how daddy used to dance ! (:,3,-1
I wish everyone could see the look on the face of @USER as she listens to ' Wait ' from Ying Yang Twins for the first time .,1,-1
chris paul to the lakers ! ? ! ? what ? ? ? another super team,3,-1
@USER I cherish every moment with my friend and its a for me . I realised how lucky I am to have them around me .,3,-1
Being treated unfairly and being hurt by someone I love .,0,-1
WHAT THE FUCKING FUCK SERIOUSLY ? ? ? How do I ALWAYS miss when Pierce the Veil comes here ? ? ! ? ! ? !,5,-1
"I feel like my hairs getting shorter , maybe its because i rash about short hair .",5,-1
When I was faced with writing an essay and I did n't want to do it I was angry that I had to write an essay and angry at myself for not having the time to write a good essay .,0,-1
3/4 length pajama bottoms are full length on me #upset #shortpeople #coolkid,5,-1
"A late Saturday night I found myself locked in the central underground station of Stockholm with a group of 50 hard rockers who were drunk and equipped with various kinds of chains , etc .",2,-1
Heading to the ear doctor,3,-1
"When u lose the of being #hurt by others , u lose the fear of being yourself . ~ David Julio Wang #survivors #stopabuse #ptsd",2,-1
@USER ready for our fashion show ? My modeling career starts tommorow,3,-1
"After my graduation exams I was waiting to get admitted to a post graduation course , however the situation was not very favourable for me and I was upset . Suddenly , Bombay university offered me a seat and I landed up in Bombay for my post graduation studies . This happened last year and was very pleasant for me .",3,-1
"That ain't how it works , that ain't how it goes , and I be getting high just to balance out the lows ...",2,-1
She knew that his Gothic romance and glossary were being turned down by publisher after publisher and he grew despondent as he rewrote and rewrote again .,5,-1
A family day was much needed .. thankful for the first Friday off in almost 2 months . & excited to celebrate Christmas tomorrow,3,-1
“ the world is mud-luscious and puddle-wonderful . ” & e . e . cummings #truth,3,-1
how the fuck have i lost my psychology book,0,-1
Love problems .,5,-1
today is going to be a very long day ...,3,-1
Hot water bottle .. again,3,-1
I remember that when I was in school I saw a case of partiality - one of the teachers gave private coaching classes to some girls and she would give these girls extra attention in class and would ignore the others .,0,-1
Main Zindagi Ka Saath Nibhata Chala Gaya / Har Fiqr Ko Dhuyen Mein Udata .. Wish You In #Heaven ! Rest zestfully . Amen . #Vidushi,3,-1
"A spokesperson said : ` Glen is furious that the new ` Anarchy "" promo features footage of Sid Vicious as well as himself .",0,-1
Totally just woke up and thought it was Christmas morning .,5,-1
The sickest feeling in my stomach is being vulnerable .,2,-1
First thing I heard when I turned on my tv this morning was Bob Costas & Jerry Sandusky who was digging his own grave ...,1,-1
On the way to pick up my little sister from school - . -,3,-1
"My friend was pregnant , but lost her child during the second month . I went to see her at hospital - she was crying . I felt very sorry for her .",5,-1
"May I be the one singing . "" My soul magnifies the Lord ... He has shown strength in His arm ... and exalted those of humble estate . "" Luke 1",3,-1
@USER Great company indeed . Women have that insightfulness to be their own corporate entity .,3,-1
"I was interviewing a gurl and she flipped the tables on me by questioning me in the freakest way ever ! The rapist got mind raped , ppl !",2,-1
"The doctors from Belogradchik town determined a wrong diagnosis to my son . A month later , after some complex examinations at ISUL ( A medical institute in Sofia ) , the diagnosis was categorically rejected .",0,-1
Not being accepted by classmates in university .,5,-1
ugh bum niggas make me sick,1,-1
I was n't good enough for 24hr fitness .. thought they were going to call me at least .. not send me a meaningless rejection email !,5,-1
Apparently twitter still works on my terrible phone .,3,-1
"If , as she suspected , Elizabeth was miserable because of that dreary village sawbones , then it was dishonest and unlikeable of her to pretend that it was because of her sister-in-law .",5,-1
finally some mcdonalds for my fat ass #fatforlife @USER,3,-1
Bout to smash these scampies and lay it down . This has been a FULL week .. & in the midst of it all I learned how to keep my,3,-1
I hate it when people think they can run other people 's lives,0,-1
Time to go Birthday dinner I guess,7,-1
Join us this Sun @USER as we cont . our series w / @USER preaching from Mary 's Magnificat ( Luke 1 ) . #fortcollins,3,-1
"I am incredibly thankful for all of the blessings GOD has given me and my relationship with my LORD , SAVIOR , and HEAVENLY FATHER !",3,-1
Sorry to bother you . But I ' m having a small problem I thought you might be able to help me with .,5,-1
i have to walk around my school with my mum & sister pretending to be interested in A Level shit for two hours .,3,-1
My boyfriend promised to take me to see a game of tennis and rang saying he was going to the pub with some of his friends instead .,0,-1
The euphoria and sense of well-being which accompanied the boom years of the 1980s has been replaced by a mood of despondency as companies and individuals experience the effects of a western-style recession .,5,-1
"A rainy day , I was cycling downhill and a car door suddenly opened and while trying to avoid it the back wheels of my bike got caught in the tram tracks . I somersaulted but had no injuries .",2,-1
