emotion_label,text
5,Python friend is explaining to me how he wrote his own CMS . I can not seem to convince him to dump his crappy host and learn Django .
7,"@USER on the other hand , fire and ice was empty till about 8.30 pm ."
7,"@USER Ahhh man , hit him up for me ... but it 's gonna be insane tho . #just hype lol"
3,7 hours til ' I leave for work ..
4,how was your day ?
3,Spent the afternoon with Shah.Rukh.Khan . Came home to a ridiculously gorgeous husband . Finally got my hands on Greys Anatomy Season 8 .
3,"I wonder what 's behind my daughter 's advent calendar today ? Oh look , it 's chickenpox ..."
0,"Checked yesterday with Ikea Homebush 2C if they had stock , they did . Drove out today only to be told cant sell due to quality control"
3,When I met with friends that I had n't seen for a long time .
5,The movie click is old but one of my favs the ending when he dies makes me tear up
3,"Time for bed , finally (: :/"
5,I hate it when I cant help someone when they feel sad . It makes me sad .
3,Taco Bell At The Food Court ; I Got My Last Day In Mens
5,Boyfriend flew to Chicago today to appraise a comic book collection .
5,Now I know why I 'm so into him . He looks just like this great guy I met back home except he 's lighter .
3,When I get a hug from someone I love .
7,Wat zit er vanmorgen in mijn schoen ? Een paar sokken van Bonnie Doon ! & #beenmode
3,I Know It Ai n't Been The Best But It Surly Ai n't Been The Worst
3,i love it when you paint your nails and none of them smudge !
3,deeply ~ connect with your soul & yr true essence - your #passion / timetorelax
7,This is finna be so hilarious when I walk thru that door :)
5,"` Was it sad because its mummy was nasty to it ? "" he said ."
4,"Eh , so so ."
3,just cant wait for this book talk tomorrow . have n't even finished the book yet .
4,I would like to return this book .
3,"A cat just flew by me during a night run on a dark rural road , then Thom Yorke sang "" dance dance dance . """
2,When I stayed alone in a house in Great Brittain and there was a lot of rumour in the newspaper about a murderer still being free .
5,"I love you i love your name i love the way u look at me i love your gorgeous smile you brighten my day , and your not even mine ."
1,Why is there aload of one direction crap on my tweet homepage ?
1,"Why does sex have to cross your mind ? Cant you just think ... Omg hes really happy with his BF . Nope . You me . Patethic , really ."
3,Well someone 's in a bitchy mood this morning
3,Tallahassee radio stations and < 1hr to go if traffic works with me .
5,My day was n't that good ...
4,Yeah ?
3,"Habit is habit and not to be flung out the window by any man , but coaxed down the stairs ... one step at a time . - mark twain"
7,5 ties from china arrived today :) usps said they were still in shanghai . #christmasmiracle
2,Fuck all yall we ignore feelins here pre mature millionaire
3,"The weekend after I argued with my parents I went home again and they could n't have been nicer . As soon as I walked in , Mum kissed me , then Dad , and thanked me for the birthday presents I 'd left for him , including a very sentimental birthday card ."
3,Thanks for the advice . I 'll talk to my fiance about it tonight .
0,An unjust refree decision at a sports event when I was the team leader .
2,Complacency is the enemy of accomplishment . #AlwaysLearning
7,My sweet boyfriend showed up at my door with a chocolate chip waffle for breakfast .
5,When I received the news that my in-laws had passed away . I depended heavily on them for their guidance and the running of their daughter 's buisness .
3,Lol I had a lot of female tweet me mean things today
3,"Delighted to be taken for another ride in another car , the little boy chuckled ."
0,The insurance cover is designed to protect intermediaries against suits for damages brought by irate customers .
3,wrong that girls thing labiaplasty is the answer of Teen Sex . Shocking !
5,"I felt quite depressed about it . """
3,"Just got back from black friday shopping , get to go work at Macys during black friday in four hours ."
3,great start to my day ... its raining and I had no umbrella or hood ... and I 've got a test first period #sarcasm #gosh
7,Now as he strode north determined on its recovery he was ashamed and astonished at his own folly .
2,Unknown person knocking repeatedly on backdoor when no one else was at home .
2,All My old Friends think igot A new Crowd ' N people Seem to NoticE EverytimE I do Smilee !
5,I understand all those movies and songs about your heart and head being conflicted . I did not know it was possible to be this sad .
3,I got a parfait . I 'm mad happy .
3,I was surrounded by enchanted listeners at today 's concert @USER Their moves hearts . Beautiful !
5,terrible headache +1.5 hours left at work + hungry =
5,"is so nice to dream about someone that you 'll wanna meet , but is just a dream |"
7,Check out the 12 Days of Christmas app and receive a gift from iTunes every day from 26 December to 6 January . #itunes
0,wen u hear ur frends girl is a dik an she 's starting 2 piss u rite of
2,"Constant recounting of this tale embroidered it further , describing the woman ' s horror as the head , missing the basket , gripped her apron and held on with its teeth !"
1,""" UNHATE "" campaign is probably the kiss of death for"
0,"Seeing for the first time pictures about the so called \ treatment \ "" of Jewish people in Nazi Germany during World War II . """
3,dislike packing . packed for the weekend . the thought of packing up my whole life again in less than 2 months makes me sick ...
2,When I was attacked by a teenage boy and had my wallet stolen .
2,"drove to wal-mart to get princess bride on blu ray for 5 bucks , saw the parking lot , and drove back home ."
7,Hahaha all the guys just rushed in our dorm room . We all scrambled to put clothes on .
1,A feeling of revulsion or profound disapproval aroused by something unpleasant or offensive ...
3,Thank God !
5,You know you 're getting old when your baby brother starts driving
0,"The cat has eaten my fish , I 'll kill it ."
2,Being alone at night .
4,"Not bad.Thank you for your help . I am always busy with this job , I feel a bit tired ."
5,"Missin ' My Boo . Sucks , Do n't Get To See Her Until Friday ."
3,Laying on a bench outside under the trees while the rest of the family decorates .
5,One Saturday night a year is devoted to studying .. Tonight is that night .. #DecemberGrad
3,""" @USER : "" I went to bed dreaming , You woke me up singing "" #psalm90 : 14 #mandisa "" / / @USER I found a MANDISA LOVER ! !"
3,Off to Derby and Cambridge today - reckon I 'll be in the car for about 8 hours ! #fb
3,“ @USER : Truth Is : I find in sharing The Gospel ! ” < < There is no greater joy :)
3,"When I was a student at the Institute doing my M.Phil degree , one of my professors called me before the convocation and told me \ You have got the gold-medal ( first rank ) in the university and tomorrow you will be on T . V \ "" . """
7,Just saw a guy I thought was a girl all semester .
5,This was the first weekend I have n't had homework in years ... and is most likely gonna be the last for a while
3,Has a feeling school is going to stress me out these next 2 weeks .. #hurrychristmas
3,"the surrender posture , mhmm feels good #peace"
5,Due giorni fa c'era paul mccartney qui a milano e io non sono potuta andarlo a vedere
0,Mrs Friar looked offended but continued .
3,eating like crap and I do n't care because I 'm getting my wisdom teeth out next week
3,Biggest Strike across the UK ... i 'm crying tears of :'D
2,The Training Sub-Committee is extremely concerned at the amount of pressure Trainers are under and feel there is an urgent need for a group of people to begin training now .
3,"Within months revival began , and overjoyed Christians overflowed into the city streets ."
5,Disappointed by a friend .
3,"Only time I 'm down is when I allow things , situations , people , etc to get me down ... Cure = wo n't allow it anymore"
