text,sarcasm_label
"@user what $[NUM] for an app, outragious ;)",1
@user ill see if i can,0
2v4 s&d matches are just so fun...,1
@user you cant score goals sitting on the bench or [NUM]/[NUM] min max its hard pal fill sorry for him,0
h3n2 = hospital hard on #badincentives #flu #healthcare #finance #sps,0
dissecting a rat first period is a great start to the day,1
@user the lineup is full of goals and offensive intention #lfc,1
when someone with retrica wali picture complains about how many filters someone has used in their picture to look pretty..,1
last day in naples with my emma girl! #soeasytotakeapicwithatoddler #19wksandcounting...,1
"it's so exciting to see snapchats of everybody's christmas dinner, wow.",1
@user asked back to be models next month,1
another day in paradise haha,1
at -- #sketch #today #spudshed #fresh #fruit .only.for.eating #for.drawing.as.well #drawing #perth,0
who would've imagined that #jakeplummer smokes weed regularly?? #outsidethelines,1
oh how i missed middle school drama :~),1
my favorite new app is chicago's comedy scene (ccs_radio). you should check it out. #chicago #comedy,0
so glad y'all can be awesome now..,1
my baby will have caps on her teeth #negative,0
my finger is so ducking attractive without my bandage tbh!!!,1
@user ready for jeb and first female #potus,1
"@user great seing u mate, thanks for the cheap shot safe trip back ||dry train why we lost",1
@user lids sucks officially! will not use again good,0
"i have footy socks on, trackies, a tee, a fluffy dressing gown and i'm wrapped up in my quilt... i sweating bean but shivering my nuds off",0
"second day in a row that i'm late to work. thanks, @user service definitely worth a fare hike.",1
"@user we must be tolerant and embrace the peaceful islamic faith, muslims are our peaceful brothers",1
dna from richard iii has thrown up a surprise: evidence of infidelity in his family tree. ||well i'm shocked.,1
it's funny to think that there are literally books out there for whatever you want to do in life (be a...,0
"wow.. #shocker rt @user dick cheney on cia torture: ""i'd do it again in a minute""",1
@user all the more reason for it. competition breeds innovation & the consumer wins.,0
am i surprised that my coworker is not going to show up today? #flurries,1
@user i'll take the physical challenge!,0
but he is a lot of laughs @user,0
wickedly ignorant bout black americans see racism in everything' a figment of their imagination#cannot be trumped by j'can hypocrisy#nnn,0
america released the cuban spies to get cuba to release the american spy who caught those cuban spies.,1
it is always nice when i am taking a cig break at like 2am at my house and i hear weird creepy noises and its really dark,1
our physics exam was quite fun... #prelim,1
@user would wear this #proudly... size #nz hahaha,0
"nevermind, we're getting worked out there. we need hump back in the game bc gooden is playing terribly.",0
@user but it's not a time capsule! it' current in time,0
@user #indiawithpakistan but it can never be other way round,1
@user and what about the blacks you guys they don't know what to do with money,1
beautiful day,1
".@shawnatova computing, the internet, personal computers & smart phones were all invented by that ""pond scum"" @user",1
"ugh, i would give your first-born for some pepto bismol right now. #upsettummy",0
there's nothing better than the feeling of being loved lol nothing,1
"join @user promoteam's official fan list and receive news, events, and more!",0
"kyle it won't let me @ you? but yeah, we are grown ass men with fast cars. who gives af lol. and bring it to my room hooah? see ya in a bit.",0
"@user lol aye you're a funny fecker-;) |and anytime ironside, you fancy a wee race just let me know!!",1
@user i'll check it out. :-),0
#heisenberg uncertainty principle: whatever you study you also change. #jurassicparkthelostworld #jurassicworld #breakingbad,0
such quality customer service today by @user for the xbox one #thisiscrap #nothelpfulatall,1
@user i don't recall dalai lama talking about busty girls and celebs but apart from that....,1
i miss how close we were.,0
@user prepare to get mucked #imissedu,1
beautiful day for climbing mountains... |#newzealand #earnaview,0
#new#color#new#beginning#new#goals#dont#giveup#never#life#should#be#easy @ skdar,0
ohhh the joy of getting pulled over,1
@user as the only black listener to the @user show...love having you on it!!#racewars,0
@user oh so someone got in trouble for making fun of the people who behead innocent people...nice,1
gavaskar is a freakin' genius.,1
#my #husband is your concern #stoptxtnhim its #notok #youknowwhoyouare!!!,0
@user nice to see you admit your errors slightly different from your earlier stats for [NUM]! @user,1
yeah so i'm on a diet,1
@user because we need an excuse to pop it open! my dream is mcdonalds and grand cru. #champagneexcuses,0
can i get an amen??!,0
there's nothing more intimidating than having to serve an chavvy lanky [NUM] year old with acne and bum fluff. #cringe,1
"#foreplay, #cuddling a #jedi #craves these #things"" - #yoda #quotes|[URL]",0
@user putting [NUM] between muhammad and ali? i find your own twitter id quite blasphemic and offending,1
haha who the fuck says that to someone#truegentlemen,1
@user #christmas #gift get started at making money in social media @,0
"@user fucking copycat, although you're name is mint and the act we share it is probably a cause for alcohol filled celebration!!!",0
tripped over my own feet three times in the hall #soclumsy,0
at least i woke up feeling a lot better today..,1
i'm so funny,1
up all night took [NUM] hour nap i'm ready for work,1
"standard christmas newsfeed. diamonds everywhere, everyone's engaged. congratulations. #original #christmas #engaged",1
working hard right now,1
"i keep seeing ""we need to build a global society"".personally, i'd rather have our ""american society"" back. #tcot #ericgarner #ferguson",0
"@user awesome destination site. high population of 136k, super easy to get to, lots of great sites. will do well there! .",1
working on my birthday #yay #sucks,1
making a pair of lungs out of all the tobacco boxes i've collected for my sculpture project,1
"@user i think thats what made me confused, i was too dazed",0
"hiring managers are willing to wait for 30days for a guy who can join immediately, but cannot take a guy with 30days notice period.",1
@user i'm sure it's largely ignored in practice. in ny you can't do any govt work if you have convicts,1
"on page [NUM] of [NUM] of harry potter and the chamber of secrets, by j.k. rowling",0
#bibotour & #champwithin founder @user on @user w/dancers ricky & gracey #chicago #women,0
today is just starting out fabulous,1
"think i almost just died, or burned my face off! #hategasbbqs",0
new shoes. kinda in love with an inanimate object.,0
"i've tweeted nearly [NUM],[NUM] times and i'm not sure all [NUM],[NUM] tweets really needed to be on the internet... including this one",1
@user hates his anti-american/anti-constitution policies and actions. fixed it for you.,0
"whatever happened to the guano apes? did they ever make it ""big in japan""?",1
#christmas #gift #blessing #santa #follow #theinterview#bharatratna #callmeeva...,0
sums up my week really #nursinglife #workingdaysandnights,1
@user weird @user,0
oh and now the district line has major signal failures and delays fantastic!!!,1
@user don't forget @user and @user (they're as smart & kind as lovely),0
"@user jonah hill is funny,kevin hart,will smith,jim carrey, sacha baron cohen,",0
a great day is one in which it's pouring rain and you walk out of your apartment without your car or apartment keys.,1
"@user now, now, islam is the ""religion of peace"" and only christians can hurt anybody! get it right! d:",1
@user well i face peyton today in my one league so i hope he only has [NUM] td passes and they're both to d thomas for me lol,0
"i need to start going to bed earlier...smh, goodnight everyone, or should i say goodmorning haha #morning ...",1
so i have pink eye. i'm sooo excited about it :/,1
still can't believe my teammate is engaged! #holymoly #ringbyspring #turnupppp @user,0
"@user that's awful ben, i know exactly how dreadful it is. hugs x",0
